COMPANY_CODE;RECEIVE_NUMBER;RECEIVE_DATE;ORDER_LAYOUT_TYPE;TOTAL_GROSS_AMOUNT;TOTAL_DISCOUNT_AMOUNT;TOTAL_NET_AMOUNT;TOTAL_TAX_AMOUNT;PACKING_POSTING_AMOUNT;PACKING_POSTING_TAX_AMOUNT;TOTAL_INVOICE_AMOUNT;TOTAL_DETAIL_LINE_COUNT
AB31;24979693;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24979694;20230530;RX;29300.00;5660.00;23640.00;0.00;0.00;0.00;0.00;2
AB31;24979695;20230530;RX;6000.00;0.00;6000.00;0.00;0.00;0.00;0.00;2
AB31;24979696;20230530;RX;17210.00;0.00;17210.00;0.00;0.00;0.00;0.00;2
AB31;24979697;20230530;RX;1970.00;0.00;1970.00;0.00;0.00;0.00;0.00;2
AB31;24979698;20230530;RX;11770.00;0.00;11770.00;0.00;0.00;0.00;0.00;2
AB37;11451389;20230530;RX;4900.00;0.00;4900.00;0.00;0.00;0.00;0.00;2
AB31;24979699;20230530;RX;850.00;0.00;850.00;0.00;0.00;0.00;0.00;2
AB31;24979700;20230530;RX;10200.00;0.00;10200.00;0.00;0.00;0.00;0.00;2
AB37;24979701;20230530;RX;16100.00;16100.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979702;20230530;RX;1600.00;0.00;1600.00;0.00;0.00;0.00;0.00;2
AB37;24979703;20230530;RX;6570.00;0.00;6570.00;0.00;0.00;0.00;0.00;2
AB31;24979704;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979705;20230530;RX;2800.00;0.00;2800.00;0.00;0.00;0.00;0.00;2
AB31;11451392;20230530;RX;5600.00;0.00;5600.00;0.00;0.00;0.00;0.00;2
AB31;24979706;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;11451395;20230530;RX;1800.00;0.00;1800.00;0.00;0.00;0.00;0.00;2
AB37;11451396;20230530;RX;5175.00;2588.00;2587.00;0.00;0.00;0.00;0.00;2
AB31;24979707;20230530;RX;12910.00;0.00;12910.00;0.00;0.00;0.00;0.00;2
AB31;11451397;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979708;20230530;RX;6000.00;0.00;6000.00;0.00;0.00;0.00;0.00;2
AB31;24979709;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979684;20230530;ST;4000.00;3240.00;760.00;0.00;0.00;0.00;760.00;2
AB31;11451388;20230530;ST;5000.00;2500.00;2500.00;0.00;0.00;0.00;2500.00;2
AB31;11451390;20230530;ST;2744.00;0.00;2744.00;0.00;0.00;0.00;2744.00;2
AB31;11451391;20230530;ST;4752.00;0.00;4752.00;0.00;0.00;0.00;4752.00;2
AB31;11451393;20230530;ST;2744.00;0.00;2744.00;0.00;0.00;0.00;2744.00;2
AB31;11451394;20230530;ST;3720.00;0.00;3720.00;0.00;0.00;0.00;3720.00;2
AB31;11451398;20230530;ST;2744.00;0.00;2744.00;0.00;0.00;0.00;2744.00;2
AB31;11451399;20230530;ST;3100.00;0.00;3100.00;0.00;0.00;0.00;3100.00;2
AB31;11451584;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24980086;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB37;24980087;20230530;RX;28400.00;9084.00;19316.00;0.00;0.00;0.00;0.00;2
AB31;24980088;20230530;RX;40700.00;13498.00;27202.00;0.00;0.00;0.00;0.00;2
AB31;24980089;20230530;RX;7224.00;0.00;7224.00;0.00;0.00;0.00;0.00;2
AB31;11451586;20230530;RX;5400.00;0.00;5400.00;0.00;0.00;0.00;0.00;2
AB31;11451587;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24980090;20230530;RX;19000.00;0.00;19000.00;0.00;0.00;0.00;0.00;2
AB31;24980091;20230530;RX;9000.00;0.00;9000.00;0.00;0.00;0.00;0.00;2
AB31;24980092;20230530;RX;3962.00;0.00;3962.00;0.00;0.00;0.00;0.00;2
AB31;24980093;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980094;20230530;RX;20300.00;6466.00;13834.00;0.00;0.00;0.00;0.00;2
AB31;11451588;20230530;RX;7550.00;7550.00;0.00;0.00;0.00;0.00;0.00;2
AB37;11451589;20230530;RX;2166.00;0.00;2166.00;0.00;0.00;0.00;0.00;2
AB37;11451590;20230530;RX;17200.00;0.00;17200.00;0.00;0.00;0.00;0.00;2
AB31;11451591;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24980095;20230530;RX;2232.00;0.00;2232.00;0.00;0.00;0.00;0.00;2
AB31;24980096;20230530;RX;7700.00;3364.00;4336.00;0.00;0.00;0.00;0.00;2
AB31;24980097;20230530;RX;5710.00;0.00;5710.00;0.00;0.00;0.00;0.00;2
AB31;24980098;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;24980099;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451592;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;11451593;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451594;20230530;RX;19810.00;0.00;19810.00;0.00;0.00;0.00;0.00;2
AB31;24980100;20230530;RX;15000.00;3376.00;11624.00;0.00;0.00;0.00;0.00;2
AB31;24980101;20230530;RX;12800.00;0.00;12800.00;0.00;0.00;0.00;0.00;2
AB31;24980102;20230530;RX;3900.00;0.00;3900.00;0.00;0.00;0.00;0.00;2
AB37;24980103;20230530;RX;17200.00;0.00;17200.00;0.00;0.00;0.00;0.00;2
AB31;11451596;20230530;RX;5700.00;0.00;5700.00;0.00;0.00;0.00;0.00;2
AB31;24980104;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980105;20230530;RX;5100.00;0.00;5100.00;0.00;0.00;0.00;0.00;2
AB31;24980106;20230530;RX;6600.00;0.00;6600.00;0.00;0.00;0.00;0.00;2
AB37;11451597;20230530;RX;6440.00;0.00;6440.00;0.00;0.00;0.00;0.00;2
AB31;24980107;20230530;RX;7130.00;0.00;7130.00;0.00;0.00;0.00;0.00;2
AB31;24980108;20230530;RX;1529.00;0.00;1529.00;0.00;0.00;0.00;0.00;2
AB31;24980109;20230530;RX;5510.00;0.00;5510.00;0.00;0.00;0.00;0.00;2
AB31;24980110;20230530;RX;2400.00;0.00;2400.00;0.00;0.00;0.00;0.00;2
AB31;24980111;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;24980112;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980113;20230530;RX;5958.00;0.00;5958.00;0.00;0.00;0.00;0.00;2
AB31;24980114;20230530;RX;3300.00;1080.00;2220.00;0.00;0.00;0.00;0.00;2
AB31;24980115;20230530;RX;2232.00;0.00;2232.00;0.00;0.00;0.00;0.00;2
AB31;24980116;20230530;RX;8000.00;0.00;8000.00;0.00;0.00;0.00;0.00;2
AB31;11451599;20230530;RX;9695.00;9695.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980117;20230530;RX;2400.00;0.00;2400.00;0.00;0.00;0.00;0.00;2
AB31;24980118;20230530;RX;11430.00;0.00;11430.00;0.00;0.00;0.00;0.00;2
AB37;11451585;20230530;ST;1227.00;0.00;1227.00;0.00;0.00;184.00;1411.00;1
AB31;11451595;20230530;ST;1512.00;0.00;1512.00;0.00;0.00;0.00;1512.00;2
AB31;11451598;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;24973978;20230526;RX;980.00;0.00;980.00;0.00;0.00;0.00;0.00;2
AB37;24980169;20230530;RX;20200.00;0.00;20200.00;0.00;0.00;0.00;0.00;2
AB31;11451611;20230530;RX;12440.00;0.00;12440.00;0.00;0.00;0.00;0.00;2
AB31;24973408;20230526;RX;1180.00;0.00;1180.00;0.00;0.00;0.00;0.00;2
AB31;11451612;20230530;RX;1512.00;0.00;1512.00;0.00;0.00;0.00;0.00;2
AB31;24980170;20230530;RX;13810.00;0.00;13810.00;0.00;0.00;0.00;0.00;2
AB31;24980171;20230530;RX;3900.00;0.00;3900.00;0.00;0.00;0.00;0.00;2
AB31;11451613;20230530;RX;5800.00;0.00;5800.00;0.00;0.00;0.00;0.00;2
AB31;24980172;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB31;24980173;20230530;RX;15610.00;0.00;15610.00;0.00;0.00;0.00;0.00;2
AB37;24980174;20230530;RX;9900.00;9900.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980175;20230530;RX;3300.00;1066.00;2234.00;0.00;0.00;0.00;0.00;2
AB31;24980176;20230530;RX;19400.00;0.00;19400.00;0.00;0.00;0.00;0.00;2
AB31;11451614;20230530;RX;12800.00;0.00;12800.00;0.00;0.00;0.00;0.00;2
AB31;11451615;20230530;RX;992.00;0.00;992.00;0.00;0.00;0.00;0.00;2
AB31;24980177;20230530;RX;1812.00;0.00;1812.00;0.00;0.00;0.00;0.00;2
AB31;24980178;20230530;RX;23000.00;0.00;23000.00;0.00;0.00;0.00;0.00;2
AB31;24980179;20230530;RX;3510.00;0.00;3510.00;0.00;0.00;0.00;0.00;2
AB31;11451616;20230530;RX;4100.00;0.00;4100.00;0.00;0.00;0.00;0.00;2
AB31;24980180;20230530;RX;10300.00;0.00;10300.00;0.00;0.00;0.00;0.00;2
AB31;24980181;20230530;RX;1100.00;0.00;1100.00;0.00;0.00;0.00;0.00;2
AB31;11451617;20230530;RX;2160.00;0.00;2160.00;0.00;0.00;0.00;0.00;2
AB31;24980182;20230530;RX;16780.00;0.00;16780.00;0.00;0.00;0.00;0.00;2
AB37;11451618;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980183;20230530;RX;12034.00;0.00;12034.00;0.00;0.00;0.00;0.00;2
AB31;24980184;20230530;RX;600.00;600.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980185;20230530;RX;15340.00;0.00;15340.00;0.00;0.00;0.00;0.00;2
AB31;24980186;20230530;RX;13600.00;0.00;13600.00;0.00;0.00;0.00;0.00;2
AB31;11451619;20230530;RX;1402.00;0.00;1402.00;0.00;0.00;0.00;0.00;2
AB31;24980187;20230530;RX;9702.00;0.00;9702.00;0.00;0.00;0.00;0.00;2
AB31;11451620;20230530;RX;3500.00;0.00;3500.00;0.00;0.00;0.00;0.00;2
AB31;11451621;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;24980188;20230530;RX;7040.00;0.00;7040.00;0.00;0.00;0.00;0.00;2
AB31;24980189;20230530;RX;3258.00;0.00;3258.00;0.00;0.00;0.00;0.00;2
AB31;11451622;20230530;RX;2000.00;0.00;2000.00;0.00;0.00;0.00;0.00;2
AB31;24980190;20230530;RX;3250.00;0.00;3250.00;0.00;0.00;0.00;0.00;2
AB31;24980191;20230530;RX;15284.00;0.00;15284.00;0.00;0.00;0.00;0.00;2
AB31;11451624;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;24980192;20230530;RX;27200.00;5140.00;22060.00;0.00;0.00;0.00;0.00;2
AB31;24980193;20230530;RX;5800.00;0.00;5800.00;0.00;0.00;0.00;0.00;2
AB31;11451625;20230530;RX;2380.00;0.00;2380.00;0.00;0.00;0.00;0.00;1
AB31;11451626;20230530;RX;4300.00;0.00;4300.00;0.00;0.00;0.00;0.00;2
AB31;24980194;20230530;RX;24200.00;0.00;24200.00;0.00;0.00;0.00;0.00;2
AB37;24980195;20230530;RX;17200.00;0.00;17200.00;0.00;0.00;0.00;0.00;2
AB31;24980196;20230530;RX;3802.00;0.00;3802.00;0.00;0.00;0.00;0.00;2
AB31;24980197;20230530;RX;850.00;0.00;850.00;0.00;0.00;0.00;0.00;2
AB31;24980198;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451627;20230530;RX;4250.00;0.00;4250.00;0.00;0.00;0.00;0.00;2
AB31;11451623;20230530;ST;430.00;0.00;430.00;0.00;0.00;0.00;430.00;2
AB31;24981076;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451925;20230530;RX;9150.00;0.00;9150.00;0.00;0.00;0.00;0.00;2
AB31;24981077;20230530;RX;6054.00;0.00;6054.00;0.00;0.00;0.00;0.00;2
AB31;24981078;20230530;RX;1100.00;0.00;1100.00;0.00;0.00;0.00;0.00;2
AB31;24981079;20230530;RX;2820.00;0.00;2820.00;0.00;0.00;0.00;0.00;2
AB31;11451927;20230530;RX;22058.00;0.00;22058.00;0.00;0.00;0.00;0.00;2
AB31;24981080;20230530;RX;4200.00;0.00;4200.00;0.00;0.00;0.00;0.00;2
AB31;24981081;20230530;RX;1050.00;443.00;607.00;0.00;0.00;0.00;0.00;2
AB31;11451926;20230530;ST;6400.00;0.00;6400.00;0.00;0.00;0.00;6400.00;2
AB31;24978872;20230530;RX;4310.00;0.00;4310.00;0.00;0.00;0.00;0.00;2
AB37;11451053;20230530;RX;7200.00;2320.00;4880.00;0.00;0.00;0.00;0.00;2
AB37;11451054;20230530;RX;6400.00;0.00;6400.00;0.00;0.00;0.00;0.00;2
AB37;11451055;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB37;24978874;20230530;RX;15400.00;0.00;15400.00;0.00;0.00;0.00;0.00;2
AB31;24978875;20230530;RX;25300.00;0.00;25300.00;0.00;0.00;0.00;0.00;2
AB37;24978876;20230530;RX;10000.00;0.00;10000.00;0.00;0.00;0.00;0.00;2
AB37;24978877;20230530;RX;3000.00;0.00;3000.00;0.00;0.00;0.00;0.00;2
AB31;24978873;20230530;ST;600.00;0.00;600.00;0.00;0.00;0.00;600.00;2
AB31;24981110;20230530;RX;10400.00;400.00;10000.00;0.00;0.00;0.00;0.00;2
AB31;11451936;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24981111;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;24981112;20230530;RX;2182.00;0.00;2182.00;0.00;0.00;0.00;0.00;2
AB31;24981113;20230530;RX;15600.00;0.00;15600.00;0.00;0.00;0.00;0.00;2
AB31;11451937;20230530;RX;8950.00;0.00;8950.00;0.00;0.00;0.00;0.00;2
AB31;24981114;20230530;RX;7800.00;640.00;7160.00;0.00;0.00;0.00;0.00;2
AB31;24981115;20230530;RX;27400.00;4318.00;23082.00;0.00;0.00;0.00;0.00;2
AB31;11451938;20230530;RX;23010.00;0.00;23010.00;0.00;0.00;0.00;0.00;2
AB31;24981116;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;24981117;20230530;RX;13300.00;400.00;12900.00;0.00;0.00;0.00;0.00;2
AB31;11451939;20230530;RX;7210.00;0.00;7210.00;0.00;0.00;0.00;0.00;2
AB31;24981118;20230530;RX;19810.00;0.00;19810.00;0.00;0.00;0.00;0.00;2
AB31;24981119;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;24981120;20230530;RX;5600.00;1500.00;4100.00;0.00;0.00;0.00;0.00;2
AB31;24981121;20230530;RX;23300.00;400.00;22900.00;0.00;0.00;0.00;0.00;2
AB31;24981122;20230530;RX;10060.00;0.00;10060.00;0.00;0.00;0.00;0.00;2
AB31;24980877;20230530;RX;6100.00;0.00;6100.00;0.00;0.00;0.00;0.00;2
AB31;24980878;20230530;RX;6900.00;0.00;6900.00;0.00;0.00;0.00;0.00;2
AB31;24980879;20230530;RX;15750.00;0.00;15750.00;0.00;0.00;0.00;0.00;2
AB31;24980880;20230530;RX;6000.00;2520.00;3480.00;0.00;0.00;0.00;0.00;2
AB31;24980881;20230530;RX;11010.00;0.00;11010.00;0.00;0.00;0.00;0.00;2
AB31;24980882;20230530;RX;7000.00;680.00;6320.00;0.00;0.00;0.00;0.00;2
AB31;24980883;20230530;RX;32500.00;9872.00;22628.00;0.00;0.00;0.00;0.00;2
AB31;11451868;20230530;RX;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;2
AB31;24980884;20230530;RX;5880.00;0.00;5880.00;0.00;0.00;0.00;0.00;2
AB31;24980885;20230530;RX;10910.00;0.00;10910.00;0.00;0.00;0.00;0.00;2
AB31;24980886;20230530;RX;5400.00;0.00;5400.00;0.00;0.00;0.00;0.00;2
AB31;11451869;20230530;RX;4300.00;0.00;4300.00;0.00;0.00;0.00;0.00;2
AB31;24980887;20230530;RX;9600.00;0.00;9600.00;0.00;0.00;0.00;0.00;2
AB31;11451870;20230530;RX;16010.00;0.00;16010.00;0.00;0.00;0.00;0.00;2
AB31;24980888;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;11451871;20230530;RX;24500.00;6868.00;17632.00;0.00;0.00;0.00;0.00;2
AB31;11451872;20230530;RX;24500.00;7872.00;16628.00;0.00;0.00;0.00;0.00;2
AB31;24980889;20230530;RX;38700.00;8138.00;30562.00;0.00;0.00;0.00;0.00;2
AB31;11451873;20230530;RX;992.00;0.00;992.00;0.00;0.00;0.00;0.00;2
AB31;24980890;20230530;RX;3800.00;0.00;3800.00;0.00;0.00;0.00;0.00;2
AB31;24980891;20230530;RX;14500.00;0.00;14500.00;0.00;0.00;0.00;0.00;2
AB31;24980892;20230530;RX;17390.00;0.00;17390.00;0.00;0.00;0.00;0.00;2
AB31;24980893;20230530;RX;9450.00;0.00;9450.00;0.00;0.00;0.00;0.00;2
AB31;24980894;20230530;RX;38700.00;8138.00;30562.00;0.00;0.00;0.00;0.00;2
AB31;24980895;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451876;20230530;RX;15200.00;0.00;15200.00;0.00;0.00;0.00;0.00;2
AB31;11451878;20230530;RX;6800.00;0.00;6800.00;0.00;0.00;0.00;0.00;2
AB31;24980896;20230530;RX;29800.00;9782.00;20018.00;0.00;0.00;0.00;0.00;2
AB31;24980897;20230530;RX;5702.00;0.00;5702.00;0.00;0.00;0.00;0.00;2
AB31;11451879;20230530;RX;4500.00;0.00;4500.00;0.00;0.00;0.00;0.00;2
AB31;24980898;20230530;RX;13100.00;3596.00;9504.00;0.00;0.00;0.00;0.00;2
AB31;24980899;20230530;RX;3300.00;0.00;3300.00;0.00;0.00;0.00;0.00;2
AB31;24980900;20230530;RX;5410.00;0.00;5410.00;0.00;0.00;0.00;0.00;2
AB31;24980901;20230530;RX;20300.00;6332.00;13968.00;0.00;0.00;0.00;0.00;2
AB31;24980902;20230530;RX;7810.00;0.00;7810.00;0.00;0.00;0.00;0.00;2
AB31;24980903;20230530;RX;8598.00;0.00;8598.00;0.00;0.00;0.00;0.00;2
AB31;24980904;20230530;RX;3900.00;0.00;3900.00;0.00;0.00;0.00;0.00;2
AB31;24980905;20230530;RX;9548.00;0.00;9548.00;0.00;0.00;0.00;0.00;2
AB31;11451866;20230530;ST;3000.00;0.00;3000.00;0.00;0.00;0.00;3000.00;5
AB31;11451867;20230530;ST;1000.00;0.00;1000.00;0.00;0.00;0.00;1000.00;1
AB31;11451874;20230530;ST;2030.00;0.00;2030.00;0.00;0.00;0.00;2030.00;1
AB31;11451875;20230530;ST;480.00;0.00;480.00;0.00;0.00;0.00;480.00;1
AB31;11451877;20230530;ST;840.00;0.00;840.00;0.00;0.00;0.00;840.00;2
AB31;24980477;20230530;RX;20234.00;0.00;20234.00;0.00;0.00;0.00;0.00;2
AB37;24980478;20230530;RX;13600.00;0.00;13600.00;0.00;0.00;0.00;0.00;2
AB31;24980479;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451718;20230530;RX;11788.00;0.00;11788.00;0.00;0.00;0.00;0.00;2
AB31;24980480;20230530;RX;15858.00;0.00;15858.00;0.00;0.00;0.00;0.00;2
AB31;24980485;20230530;RX;34100.00;6506.00;27594.00;0.00;0.00;0.00;0.00;2
AB31;11451719;20230530;RX;13108.00;0.00;13108.00;0.00;0.00;0.00;0.00;2
AB31;24980486;20230530;RX;3502.00;0.00;3502.00;0.00;0.00;0.00;0.00;2
AB37;11451720;20230530;RX;8200.00;1800.00;6400.00;0.00;0.00;0.00;0.00;2
AB31;24980487;20230530;RX;10000.00;4246.00;5754.00;0.00;0.00;0.00;0.00;2
AB31;24980488;20230530;RX;18000.00;0.00;18000.00;0.00;0.00;0.00;0.00;2
AB31;11451721;20230530;RX;3554.00;0.00;3554.00;0.00;0.00;0.00;0.00;2
AB31;24980489;20230530;RX;18190.00;0.00;18190.00;0.00;0.00;0.00;0.00;2
AB31;24980490;20230530;RX;4254.00;0.00;4254.00;0.00;0.00;0.00;0.00;2
AB37;24980491;20230530;RX;3254.00;0.00;3254.00;0.00;0.00;0.00;0.00;2
AB31;24980492;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980493;20230530;RX;17050.00;0.00;17050.00;0.00;0.00;0.00;0.00;2
AB37;24980494;20230530;RX;27800.00;0.00;27800.00;0.00;0.00;0.00;0.00;2
AB31;11451722;20230530;RX;13108.00;0.00;13108.00;0.00;0.00;0.00;0.00;2
AB31;24980495;20230530;RX;23580.00;0.00;23580.00;0.00;0.00;0.00;0.00;2
AB37;24980496;20230530;RX;11400.00;2400.00;9000.00;0.00;0.00;0.00;0.00;2
AB31;11451725;20230530;RX;18358.00;0.00;18358.00;0.00;0.00;0.00;0.00;2
AB31;24980497;20230530;RX;6300.00;0.00;6300.00;0.00;0.00;0.00;0.00;2
AB31;11451726;20230530;RX;13108.00;0.00;13108.00;0.00;0.00;0.00;0.00;2
AB31;11451727;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980498;20230530;RX;3038.00;0.00;3038.00;0.00;0.00;0.00;0.00;2
AB31;24980499;20230530;RX;7260.00;0.00;7260.00;0.00;0.00;0.00;0.00;2
AB37;24980500;20230530;RX;9200.00;4600.00;4600.00;0.00;0.00;0.00;0.00;2
AB31;11451730;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;11451731;20230530;RX;5200.00;0.00;5200.00;0.00;0.00;0.00;0.00;2
AB31;11451732;20230530;RX;682.00;0.00;682.00;0.00;0.00;0.00;0.00;2
AB31;11451733;20230530;RX;682.00;0.00;682.00;0.00;0.00;0.00;0.00;2
AB31;11451734;20230530;RX;22600.00;0.00;22600.00;0.00;0.00;0.00;0.00;2
AB31;24980502;20230530;RX;680.00;0.00;680.00;0.00;0.00;0.00;0.00;2
AB31;24980503;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451736;20230530;RX;27900.00;27900.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451737;20230530;RX;46100.00;23050.00;23050.00;0.00;0.00;0.00;0.00;2
AB37;11451738;20230530;RX;28000.00;0.00;28000.00;0.00;0.00;0.00;0.00;2
AB31;24980504;20230530;RX;15700.00;0.00;15700.00;0.00;0.00;0.00;0.00;2
AB31;24980505;20230530;RX;2340.00;0.00;2340.00;0.00;0.00;0.00;0.00;2
AB31;24980506;20230530;RX;3038.00;0.00;3038.00;0.00;0.00;0.00;0.00;2
AB37;11451742;20230530;RX;4114.00;0.00;4114.00;0.00;0.00;0.00;0.00;2
AB37;11451743;20230530;RX;20600.00;0.00;20600.00;0.00;0.00;0.00;0.00;2
AB31;11451717;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;24980481;20230530;ST;760.00;0.00;760.00;0.00;0.00;0.00;760.00;2
AB31;24980482;20230530;ST;760.00;0.00;760.00;0.00;0.00;0.00;760.00;2
AB31;24980483;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24980484;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;11451723;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;11451724;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;11451728;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;11451729;20230530;ST;1310.00;0.00;1310.00;0.00;0.00;0.00;1310.00;2
AB31;24980501;20230530;ST;1700.00;850.00;850.00;0.00;0.00;0.00;850.00;1
AB31;11451735;20230530;ST;161.00;0.00;161.00;0.00;0.00;0.00;161.00;1
AB31;11451739;20230530;ST;1000.00;0.00;1000.00;0.00;0.00;0.00;1000.00;2
AB31;11451740;20230530;ST;500.00;0.00;500.00;0.00;0.00;0.00;500.00;1
AB31;11451741;20230530;ST;500.00;0.00;500.00;0.00;0.00;0.00;500.00;1
AB31;11451744;20230530;ST;2100.00;0.00;2100.00;0.00;0.00;0.00;2100.00;2
AB31;11451745;20230530;ST;1200.00;0.00;1200.00;0.00;0.00;0.00;1200.00;1
AB31;24979022;20230530;RX;7250.00;0.00;7250.00;0.00;0.00;0.00;0.00;2
AB31;24979023;20230530;RX;19400.00;0.00;19400.00;0.00;0.00;0.00;0.00;2
AB31;24979024;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB31;24979025;20230530;RX;19098.00;0.00;19098.00;0.00;0.00;0.00;0.00;2
AB31;24979026;20230530;RX;12000.00;0.00;12000.00;0.00;0.00;0.00;0.00;2
AB31;24979027;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979028;20230530;RX;19900.00;8028.00;11872.00;0.00;0.00;0.00;0.00;2
AB37;11451103;20230530;RX;30200.00;0.00;30200.00;0.00;0.00;0.00;0.00;2
AB31;24979029;20230530;RX;25900.00;10184.00;15716.00;0.00;0.00;0.00;0.00;2
AB31;11451104;20230530;RX;14000.00;5200.00;8800.00;0.00;0.00;0.00;0.00;2
AB31;24979030;20230530;RX;6000.00;6000.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979031;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB37;24979032;20230530;RX;3600.00;0.00;3600.00;0.00;0.00;0.00;0.00;2
AB31;11451105;20230530;RX;5750.00;0.00;5750.00;0.00;0.00;0.00;0.00;2
AB31;24979033;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;24979034;20230530;RX;8600.00;0.00;8600.00;0.00;0.00;0.00;0.00;2
AB37;24979035;20230530;RX;21400.00;0.00;21400.00;0.00;0.00;0.00;0.00;2
AB31;24979036;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;11451110;20230530;RX;8400.00;0.00;8400.00;0.00;0.00;0.00;0.00;2
AB31;24979037;20230530;RX;2182.00;0.00;2182.00;0.00;0.00;0.00;0.00;2
AB31;24979038;20230530;RX;16240.00;0.00;16240.00;0.00;0.00;0.00;0.00;2
AB31;24979039;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB37;24979040;20230530;RX;19000.00;0.00;19000.00;0.00;0.00;0.00;0.00;2
AB31;11451111;20230530;RX;15000.00;4144.00;10856.00;0.00;0.00;0.00;0.00;2
AB31;11451112;20230530;RX;20300.00;20300.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979041;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979042;20230530;RX;25900.00;9222.00;16678.00;0.00;0.00;0.00;0.00;2
AB31;24979043;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
